Day,Date,Grand Sales,Special Note,High Temp,Low Temp,Flavor,Made,Used,Waste,Usage_Efficiency,Waste_Percentage
Monday,1/1/24,23056.64,New Years Day,66,47,BBC,6,5,1,0.833333333,0.166666667
Monday,1/1/24,23056.64,New Years Day,66,47,WC,22,14,8,0.636363636,0.363636364
Monday,1/1/24,23056.64,New Years Day,66,47,MT,23,8,15,0.347826087,0.652173913
Monday,1/1/24,23056.64,New Years Day,66,47,ST,10,6,4,0.6,0.4
Monday,1/1/24,23056.64,New Years Day,66,47,FW/WT,6,4,2,0.666666667,0.333333333
Monday,1/1/24,23056.64,New Years Day,66,47,Lemon,2,2,0,1,0
Monday,1/1/24,23056.64,New Years Day,66,47,Extras,45,44,1,0.977777778,0.022222222
Tuesday,1/2/24,17176.32,None,66,44,BBC,5,3,2,0.6,0.4
Tuesday,1/2/24,17176.32,None,66,44,WC,20,12,8,0.6,0.4
Tuesday,1/2/24,17176.32,None,66,44,MT,15,7,8,0.466666667,0.533333333
Tuesday,1/2/24,17176.32,None,66,44,ST,11,8,3,0.727272727,0.272727273
Tuesday,1/2/24,17176.32,None,66,44,FW/WT,6,6,0,1,0
Tuesday,1/2/24,17176.32,None,66,44,Lemon,2,2,0,1,0
Tuesday,1/2/24,17176.32,None,66,44,Extras,40,32,8,0.8,0.2
Wednesday,1/3/24,15762.87,None,63,48,BBC,3,1,2,0.333333333,0.666666667
Wednesday,1/3/24,15762.87,None,63,48,WC,16,1,15,0.0625,0.9375
Wednesday,1/3/24,15762.87,None,63,48,MT,2,6,-4,3,-2
Wednesday,1/3/24,15762.87,None,63,48,ST,8,2,6,0.25,0.75
Wednesday,1/3/24,15762.87,None,63,48,FW/WT,6,2,4,0.333333333,0.666666667
Wednesday,1/3/24,15762.87,None,63,48,Lemon,2,2,0,1,0
Wednesday,1/3/24,15762.87,None,63,48,Extras,38,30,8,0.789473684,0.210526316
Thursday,1/4/24,16591.96,None,64,41,BBC,4,2,2,0.5,0.5
Thursday,1/4/24,16591.96,None,64,41,WC,15,12,3,0.8,0.2
Thursday,1/4/24,16591.96,None,64,41,MT,36,5,31,0.138888889,0.861111111
Thursday,1/4/24,16591.96,None,64,41,ST,7,5,2,0.714285714,0.285714286
Thursday,1/4/24,16591.96,None,64,41,FW/WT,8,6,2,0.75,0.25
Thursday,1/4/24,16591.96,None,64,41,Lemon,2,2,0,1,0
Thursday,1/4/24,16591.96,None,64,41,Extras,39,31,8,0.794871795,0.205128205
Friday,1/5/24,22423.06,None,66,42,BBC,6,2,4,0.333333333,0.666666667
Friday,1/5/24,22423.06,None,66,42,WC,18,13,5,0.722222222,0.277777778
Friday,1/5/24,22423.06,None,66,42,MT,31,7,24,0.225806452,0.774193548
Friday,1/5/24,22423.06,None,66,42,ST,10,7,3,0.7,0.3
Friday,1/5/24,22423.06,None,66,42,FW/WT,5,2,3,0.4,0.6
Friday,1/5/24,22423.06,None,66,42,Lemon,2,2,0,1,0
Friday,1/5/24,22423.06,None,66,42,Extras,42,31,11,0.738095238,0.261904762
Saturday,1/6/24,24330.87,None,65,41,BBC,5,3,2,0.6,0.4
Saturday,1/6/24,24330.87,None,65,41,WC,20,17,3,0.85,0.15
Saturday,1/6/24,24330.87,None,65,41,MT,15,9,6,0.6,0.4
Saturday,1/6/24,24330.87,None,65,41,ST,12,9,3,0.75,0.25
Saturday,1/6/24,24330.87,None,65,41,FW/WT,5,7,-2,1.4,-0.4
Saturday,1/6/24,24330.87,None,65,41,Lemon,2,2,0,1,0
Saturday,1/6/24,24330.87,None,65,41,Extras,49,48,1,0.979591837,0.020408163
Sunday,1/7/24,19244.62,None,62,42,BBC,5,2,3,0.4,0.6
Sunday,1/7/24,19244.62,None,62,42,WC,20,7,13,0.35,0.65
Sunday,1/7/24,19244.62,None,62,42,MT,15,2,13,0.133333333,0.866666667
Sunday,1/7/24,19244.62,None,62,42,ST,12,4,8,0.333333333,0.666666667
Sunday,1/7/24,19244.62,None,62,42,FW/WT,5,4,1,0.8,0.2
Sunday,1/7/24,19244.62,None,62,42,Lemon,2,1,1,0.5,0.5
Sunday,1/7/24,19244.62,None,62,42,Extras,49,212,-163,4.326530612,-3.326530612
Monday,1/8/24,10626.52,None,63,39,BBC,4,2,2,0.5,0.5
Monday,1/8/24,10626.52,None,63,39,WC,11,7,4,0.636363636,0.363636364
Monday,1/8/24,10626.52,None,63,39,MT,31,2,29,0.064516129,0.935483871
Monday,1/8/24,10626.52,None,63,39,ST,8,4,4,0.5,0.5
Monday,1/8/24,10626.52,None,63,39,FW/WT,4,4,0,1,0
Monday,1/8/24,10626.52,None,63,39,Lemon,1,1,0,1,0
Monday,1/8/24,10626.52,None,63,39,Extras,30,21,9,0.7,0.3
Tuesday,1/9/24,12271.04,None,64,38,BBC,2,1,1,0.5,0.5
Tuesday,1/9/24,12271.04,None,64,38,WC,12,8,4,0.666666667,0.333333333
Tuesday,1/9/24,12271.04,None,64,38,MT,29,3,26,0.103448276,0.896551724
Tuesday,1/9/24,12271.04,None,64,38,ST,4,3,1,0.75,0.25
Tuesday,1/9/24,12271.04,None,64,38,FW/WT,2,1,1,0.5,0.5
Tuesday,1/9/24,12271.04,None,64,38,Lemon,1,1,0,1,0
Tuesday,1/9/24,12271.04,None,64,38,Extras,27,22,5,0.814814815,0.185185185
Wednesday,1/10/24,10938.63,None,62,41,BBC,4,2,2,0.5,0.5
Wednesday,1/10/24,10938.63,None,62,41,WC,10,7,3,0.7,0.3
Wednesday,1/10/24,10938.63,None,62,41,MT,34,5,29,0.147058824,0.852941176
Wednesday,1/10/24,10938.63,None,62,41,ST,5,3,2,0.6,0.4
Wednesday,1/10/24,10938.63,None,62,41,FW/WT,5,2,3,0.4,0.6
Wednesday,1/10/24,10938.63,None,62,41,Lemon,1,1,0,1,0
Wednesday,1/10/24,10938.63,None,62,41,Extras,28,20,8,0.714285714,0.285714286
Thursday,1/11/24,11850.08,None,64,47,BBC,2,1,1,0.5,0.5
Thursday,1/11/24,11850.08,None,64,47,WC,11,10,1,0.909090909,0.090909091
Thursday,1/11/24,11850.08,None,64,47,MT,40,3,37,0.075,0.925
Thursday,1/11/24,11850.08,None,64,47,ST,4,3,1,0.75,0.25
Thursday,1/11/24,11850.08,None,64,47,FW/WT,4,3,1,0.75,0.25
Thursday,1/11/24,11850.08,None,64,47,Lemon,1,2,-1,2,-1
Thursday,1/11/24,11850.08,None,64,47,Extras,28,20,8,0.714285714,0.285714286
Friday,1/12/24,18576.86,None,64,41,BBC,5,3,2,0.6,0.4
Friday,1/12/24,18576.86,None,64,41,WC,20,14,6,0.7,0.3
Friday,1/12/24,18576.86,None,64,41,MT,37,7,30,0.189189189,0.810810811
Friday,1/12/24,18576.86,None,64,41,ST,7,5,2,0.714285714,0.285714286
Friday,1/12/24,18576.86,None,64,41,FW/WT,6,2,4,0.333333333,0.666666667
Friday,1/12/24,18576.86,None,64,41,Lemon,2,2,0,1,0
Friday,1/12/24,18576.86,None,64,41,Extras,46,41,5,0.891304348,0.108695652
Saturday,1/13/24,23662.54,MLK Wknd,64,41,BBC,6,3,3,0.5,0.5
Saturday,1/13/24,23662.54,MLK Wknd,64,41,WC,18,17,1,0.944444444,0.055555556
Saturday,1/13/24,23662.54,MLK Wknd,64,41,MT,30,7,23,0.233333333,0.766666667
Saturday,1/13/24,23662.54,MLK Wknd,64,41,ST,8,7,1,0.875,0.125
Saturday,1/13/24,23662.54,MLK Wknd,64,41,FW/WT,8,8,0,1,0
Saturday,1/13/24,23662.54,MLK Wknd,64,41,Lemon,2,2,0,1,0
Saturday,1/13/24,23662.54,MLK Wknd,64,41,Extras,46,40,6,0.869565217,0.130434783
Sunday,1/14/24,24947.28,MLK Wknd,64,43,BBC,2,1,1,0.5,0.5
Sunday,1/14/24,24947.28,MLK Wknd,64,43,WC,12,8,4,0.666666667,0.333333333
Sunday,1/14/24,24947.28,MLK Wknd,64,43,MT,29,3,26,0.103448276,0.896551724
Sunday,1/14/24,24947.28,MLK Wknd,64,43,ST,4,3,1,0.75,0.25
Sunday,1/14/24,24947.28,MLK Wknd,64,43,FW/WT,2,0,2,0,1
Sunday,1/14/24,24947.28,MLK Wknd,64,43,Lemon,1,1,0,1,0
Sunday,1/14/24,24947.28,MLK Wknd,64,43,Extras,27,22,5,0.814814815,0.185185185
Monday,1/15/24,17633.67,MLK Day,65,43,BBC,4,1,3,0.25,0.75
Monday,1/15/24,17633.67,MLK Day,65,43,WC,10,10,0,1,0
Monday,1/15/24,17633.67,MLK Day,65,43,MT,34,3,31,0.088235294,0.911764706
Monday,1/15/24,17633.67,MLK Day,65,43,ST,5,3,2,0.6,0.4
Monday,1/15/24,17633.67,MLK Day,65,43,FW/WT,5,3,2,0.6,0.4
Monday,1/15/24,17633.67,MLK Day,65,43,Lemon,1,2,-1,2,-1
Monday,1/15/24,17633.67,MLK Day,65,43,Extras,28,20,8,0.714285714,0.285714286
Tuesday,1/16/24,12674.38,None,68,46,BBC,5,4,1,0.8,0.2
Tuesday,1/16/24,12674.38,None,68,46,WC,20,14,6,0.7,0.3
Tuesday,1/16/24,12674.38,None,68,46,MT,37,7,30,0.189189189,0.810810811
Tuesday,1/16/24,12674.38,None,68,46,ST,7,5,2,0.714285714,0.285714286
Tuesday,1/16/24,12674.38,None,68,46,FW/WT,6,2,4,0.333333333,0.666666667
Tuesday,1/16/24,12674.38,None,68,46,Lemon,2,2,0,1,0
Tuesday,1/16/24,12674.38,None,68,46,Extras,46,41,5,0.891304348,0.108695652
Wednesday,1/17/24,11187.46,None,64,52,BBC,4,3,1,0.75,0.25
Wednesday,1/17/24,11187.46,None,64,52,WC,22,17,5,0.772727273,0.227272727
Wednesday,1/17/24,11187.46,None,64,52,MT,23,7,16,0.304347826,0.695652174
Wednesday,1/17/24,11187.46,None,64,52,ST,11,7,4,0.636363636,0.363636364
Wednesday,1/17/24,11187.46,None,64,52,FW/WT,8,8,0,1,0
Wednesday,1/17/24,11187.46,None,64,52,Lemon,2,2,0,1,0
Wednesday,1/17/24,11187.46,None,64,52,Extras,44,39,5,0.886363636,0.113636364
Thursday,1/18/24,12199.3,None,68,52,BBC,4,3,1,0.75,0.25
Thursday,1/18/24,12199.3,None,68,52,WC,16,13,3,0.8125,0.1875
Thursday,1/18/24,12199.3,None,68,52,MT,31,6,25,0.193548387,0.806451613
Thursday,1/18/24,12199.3,None,68,52,ST,8,6,2,0.75,0.25
Thursday,1/18/24,12199.3,None,68,52,FW/WT,2,2,0,1,0
Thursday,1/18/24,12199.3,None,68,52,Lemon,2,1,1,0.5,0.5
Thursday,1/18/24,12199.3,None,68,52,Extras,31,28,3,0.903225806,0.096774194
Friday,1/19/24,21414.33,None,66,49,BBC,2,2,0,1,0
Friday,1/19/24,21414.33,None,66,49,WC,11,8,3,0.727272727,0.272727273
Friday,1/19/24,21414.33,None,66,49,MT,25,3,22,0.12,0.88
Friday,1/19/24,21414.33,None,66,49,ST,4,3,1,0.75,0.25
Friday,1/19/24,21414.33,None,66,49,FW/WT,4,4,0,1,0
Friday,1/19/24,21414.33,None,66,49,Lemon,1,2,-1,2,-1
Friday,1/19/24,21414.33,None,66,49,Extras,29,22,7,0.75862069,0.24137931
Saturday,1/20/24,20032.13,Rain,61,55,BBC,6,5,1,0.833333333,0.166666667
Saturday,1/20/24,20032.13,Rain,61,55,WC,20,14,6,0.7,0.3
Saturday,1/20/24,20032.13,Rain,61,55,MT,27,9,18,0.333333333,0.666666667
Saturday,1/20/24,20032.13,Rain,61,55,ST,11,8,3,0.727272727,0.272727273
Saturday,1/20/24,20032.13,Rain,61,55,FW/WT,7,6,1,0.857142857,0.142857143
Saturday,1/20/24,20032.13,Rain,61,55,Lemon,2,2,0,1,0
Saturday,1/20/24,20032.13,Rain,61,55,Extras,50,39,11,0.78,0.22
Sunday,1/21/24,21636.07,Rain,63,55,BBC,5.5,3,2.5,0.545454545,0.454545455
Sunday,1/21/24,21636.07,Rain,63,55,WC,22,22,0,1,0
Sunday,1/21/24,21636.07,Rain,63,55,MT,18,3,15,0.166666667,0.833333333
Sunday,1/21/24,21636.07,Rain,63,55,ST,11,9,2,0.818181818,0.181818182
Sunday,1/21/24,21636.07,Rain,63,55,FW/WT,5,4,1,0.8,0.2
Sunday,1/21/24,21636.07,Rain,63,55,Lemon,2,1.5,0.5,0.75,0.25
Sunday,1/21/24,21636.07,Rain,63,55,Extras,44,40,4,0.909090909,0.090909091
Monday,1/22/24,9685.31,None,61,54,BBC,2.5,2.5,0,1,0
Monday,1/22/24,9685.31,None,61,54,WC,10,5,5,0.5,0.5
Monday,1/22/24,9685.31,None,61,54,MT,27,4,23,0.148148148,0.851851852
Monday,1/22/24,9685.31,None,61,54,ST,4.5,1.5,3,0.333333333,0.666666667
Monday,1/22/24,9685.31,None,61,54,FW/WT,2,1.5,0.5,0.75,0.25
Monday,1/22/24,9685.31,None,61,54,Lemon,1,1,0,1,0
Monday,1/22/24,9685.31,None,61,54,Extras,28,18.5,9.5,0.660714286,0.339285714
Tuesday,1/23/24,11821.73,None,66,53,BBC,2,1.5,0.5,0.75,0.25
Tuesday,1/23/24,11821.73,None,66,53,WC,13,6,7,0.461538462,0.538461538
Tuesday,1/23/24,11821.73,None,66,53,MT,23,3,20,0.130434783,0.869565217
Tuesday,1/23/24,11821.73,None,66,53,ST,5,4,1,0.8,0.2
Tuesday,1/23/24,11821.73,None,66,53,FW/WT,4,2,2,0.5,0.5
Tuesday,1/23/24,11821.73,None,66,53,Lemon,1,1,0,1,0
Tuesday,1/23/24,11821.73,None,66,53,Extras,29.5,19.5,10,0.661016949,0.338983051
Wednesday,1/24/24,13006.52,NAMM,64,52,BBC,4,1,3,0.25,0.75
Wednesday,1/24/24,13006.52,NAMM,64,52,WC,11,8,3,0.727272727,0.272727273
Wednesday,1/24/24,13006.52,NAMM,64,52,MT,28,4,24,0.142857143,0.857142857
Wednesday,1/24/24,13006.52,NAMM,64,52,ST,4,2,2,0.5,0.5
Wednesday,1/24/24,13006.52,NAMM,64,52,FW/WT,4,4,0,1,0
Wednesday,1/24/24,13006.52,NAMM,64,52,Lemon,1,1,0,1,0
Wednesday,1/24/24,13006.52,NAMM,64,52,Extras,24,20,4,0.833333333,0.166666667
Thursday,1/25/24,13946.65,NAMM,64,53,BBC,3,2.5,0.5,0.833333333,0.166666667
Thursday,1/25/24,13946.65,NAMM,64,53,WC,11,9,2,0.818181818,0.181818182
Thursday,1/25/24,13946.65,NAMM,64,53,MT,36,6.5,29.5,0.180555556,0.819444444
Thursday,1/25/24,13946.65,NAMM,64,53,ST,4,4,0,1,0
Thursday,1/25/24,13946.65,NAMM,64,53,FW/WT,2,2,0,1,0
Thursday,1/25/24,13946.65,NAMM,64,53,Lemon,1,2,-1,2,-1
Thursday,1/25/24,13946.65,NAMM,64,53,Extras,27,21,6,0.777777778,0.222222222
Friday,1/26/24,23235.36,NAMM,74,47,BBC,4,3,1,0.75,0.25
Friday,1/26/24,23235.36,NAMM,74,47,WC,22,17,5,0.772727273,0.227272727
Friday,1/26/24,23235.36,NAMM,74,47,MT,29,9,20,0.310344828,0.689655172
Friday,1/26/24,23235.36,NAMM,74,47,ST,8,7,1,0.875,0.125
Friday,1/26/24,23235.36,NAMM,74,47,FW/WT,6,3,3,0.5,0.5
Friday,1/26/24,23235.36,NAMM,74,47,Lemon,2,2,0,1,0
Friday,1/26/24,23235.36,NAMM,74,47,Extras,50,49,1,0.98,0.02
Saturday,1/27/24,31396.36,NAMM,79,50,BBC,7,3.5,3.5,0.5,0.5
Saturday,1/27/24,31396.36,NAMM,79,50,WC,25,21,4,0.84,0.16
Saturday,1/27/24,31396.36,NAMM,79,50,MT,20,12,8,0.6,0.4
Saturday,1/27/24,31396.36,NAMM,79,50,ST,13,8,5,0.615384615,0.384615385
Saturday,1/27/24,31396.36,NAMM,79,50,FW/WT,9,8,1,0.888888889,0.111111111
Saturday,1/27/24,31396.36,NAMM,79,50,Lemon,2,2,0,1,0
Saturday,1/27/24,31396.36,NAMM,79,50,Extras,60,46,14,0.766666667,0.233333333
Sunday,1/28/24,27848.39,NAMM,78,54,BBC,7,4,3,0.571428571,0.428571429
Sunday,1/28/24,27848.39,NAMM,78,54,WC,20,20,0,1,0
Sunday,1/28/24,27848.39,NAMM,78,54,MT,12,7.5,4.5,0.625,0.375
Sunday,1/28/24,27848.39,NAMM,78,54,ST,9,8,1,0.888888889,0.111111111
Sunday,1/28/24,27848.39,NAMM,78,54,FW/WT,7,6,1,0.857142857,0.142857143
Sunday,1/28/24,27848.39,NAMM,78,54,Lemon,2,2,0,1,0
Sunday,1/28/24,27848.39,NAMM,78,54,Extras,58,50,8,0.862068966,0.137931034
Monday,1/29/24,15066.63,None,77,54,BBC,3,1.5,1.5,0.5,0.5
Monday,1/29/24,15066.63,None,77,54,WC,12,10,2,0.833333333,0.166666667
Monday,1/29/24,15066.63,None,77,54,MT,20,4.5,15.5,0.225,0.775
Monday,1/29/24,15066.63,None,77,54,ST,6,4.5,1.5,0.75,0.25
Monday,1/29/24,15066.63,None,77,54,FW/WT,5,2,3,0.4,0.6
Monday,1/29/24,15066.63,None,77,54,Lemon,2,0.5,1.5,0.25,0.75
Monday,1/29/24,15066.63,None,77,54,Extras,38,19,19,0.5,0.5
Tuesday,1/30/24,15120.06,None,74,49,BBC,2,1.5,0.5,0.75,0.25
Tuesday,1/30/24,15120.06,None,74,49,WC,10,10,0,1,0
Tuesday,1/30/24,15120.06,None,74,49,MT,16,4,12,0.25,0.75
Tuesday,1/30/24,15120.06,None,74,49,ST,5.5,4,1.5,0.727272727,0.272727273
Tuesday,1/30/24,15120.06,None,74,49,FW/WT,3.5,3.5,0,1,0
Tuesday,1/30/24,15120.06,None,74,49,Lemon,1,1,0,1,0
Tuesday,1/30/24,15120.06,None,74,49,Extras,26,20,6,0.769230769,0.230769231
Wednesday,1/31/24,11980.99,None,67,52,BBC,2.5,1.5,1,0.6,0.4
Wednesday,1/31/24,11980.99,None,67,52,WC,12,10.5,1.5,0.875,0.125
Wednesday,1/31/24,11980.99,None,67,52,MT,24,6.5,17.5,0.270833333,0.729166667
Wednesday,1/31/24,11980.99,None,67,52,ST,5,3,2,0.6,0.4
Wednesday,1/31/24,11980.99,None,67,52,FW/WT,5,2,3,0.4,0.6
Wednesday,1/31/24,11980.99,None,67,52,Lemon,1,1,0,1,0
Wednesday,1/31/24,11980.99,None,67,52,Extras,27,22,5,0.814814815,0.185185185
Thursday,2/1/24,11285.51,None,61,50,BBC,3,1,2,0.333333333,0.666666667
Thursday,2/1/24,11285.51,None,61,50,WC,13.5,7,6.5,0.518518519,0.481481481
Thursday,2/1/24,11285.51,None,61,50,MT,35,2.5,32.5,0.071428571,0.928571429
Thursday,2/1/24,11285.51,None,61,50,ST,4,4,0,1,0
Thursday,2/1/24,11285.51,None,61,50,FW/WT,4,1,3,0.25,0.75
Thursday,2/1/24,11285.51,None,61,50,Lemon,1,0.5,0.5,0.5,0.5
Thursday,2/1/24,11285.51,None,61,50,Extras,27,19,8,0.703703704,0.296296296
Friday,2/2/24,19919.81,None,61,49,BBC,4,2.5,1.5,0.625,0.375
Friday,2/2/24,19919.81,None,61,49,WC,18.5,15,3.5,0.810810811,0.189189189
Friday,2/2/24,19919.81,None,61,49,MT,31,12,19,0.387096774,0.612903226
Friday,2/2/24,19919.81,None,61,49,ST,8,6,2,0.75,0.25
Friday,2/2/24,19919.81,None,61,49,FW/WT,4.5,3,1.5,0.666666667,0.333333333
Friday,2/2/24,19919.81,None,61,49,Lemon,2,2,0,1,0
Friday,2/2/24,19919.81,None,61,49,Extras,46,35,11,0.760869565,0.239130435
Saturday,2/3/24,26570.91,None,64,47,BBC,4.5,3.5,1,0.777777778,0.222222222
Saturday,2/3/24,26570.91,None,64,47,WC,19,19,0,1,0
Saturday,2/3/24,26570.91,None,64,47,MT,23,11,12,0.47826087,0.52173913
Saturday,2/3/24,26570.91,None,64,47,ST,6.5,6,0.5,0.923076923,0.076923077
Saturday,2/3/24,26570.91,None,64,47,FW/WT,7.5,2,5.5,0.266666667,0.733333333
Saturday,2/3/24,26570.91,None,64,47,Lemon,2,2,0,1,0
Saturday,2/3/24,26570.91,None,64,47,Extras,46,43,3,0.934782609,0.065217391
Sunday,2/4/24,16098.04,Rain,62,50,BBC,5,2.5,2.5,0.5,0.5
Sunday,2/4/24,16098.04,Rain,62,50,WC,24,15,9,0.625,0.375
Sunday,2/4/24,16098.04,Rain,62,50,MT,12,6,6,0.5,0.5
Sunday,2/4/24,16098.04,Rain,62,50,ST,8,4,4,0.5,0.5
Sunday,2/4/24,16098.04,Rain,62,50,FW/WT,0,2.5,-2.5,inf,#NAME?
Sunday,2/4/24,16098.04,Rain,62,50,Lemon,2,1.5,0.5,0.75,0.25
Sunday,2/4/24,16098.04,Rain,62,50,Extras,51,41,10,0.803921569,0.196078431
Monday,2/5/24,8392.94,Rain,60,53,BBC,3.5,1.5,2,0.428571429,0.571428571
Monday,2/5/24,8392.94,Rain,60,53,WC,13,6,7,0.461538462,0.538461538
Monday,2/5/24,8392.94,Rain,60,53,MT,22,5,17,0.227272727,0.772727273
Monday,2/5/24,8392.94,Rain,60,53,ST,6,4,2,0.666666667,0.333333333
Monday,2/5/24,8392.94,Rain,60,53,FW/WT,5.5,3.5,2,0.636363636,0.363636364
Monday,2/5/24,8392.94,Rain,60,53,Lemon,2,1,1,0.5,0.5
Monday,2/5/24,8392.94,Rain,60,53,Extras,35.5,23.5,12,0.661971831,0.338028169
Tuesday,2/6/24,9624.11,Rain,57,50,BBC,2,1.5,0.5,0.75,0.25
Tuesday,2/6/24,9624.11,Rain,57,50,WC,12,8,4,0.666666667,0.333333333
Tuesday,2/6/24,9624.11,Rain,57,50,MT,17,2,15,0.117647059,0.882352941
Tuesday,2/6/24,9624.11,Rain,57,50,ST,5,3,2,0.6,0.4
Tuesday,2/6/24,9624.11,Rain,57,50,FW/WT,4,3,1,0.75,0.25
Tuesday,2/6/24,9624.11,Rain,57,50,Lemon,1,1,0,1,0
Tuesday,2/6/24,9624.11,Rain,57,50,Extras,34,21,13,0.617647059,0.382352941
Wednesday,2/7/24,7046.75,Rain,60,47,BBC,2.5,2,0.5,0.8,0.2
Wednesday,2/7/24,7046.75,Rain,60,47,WC,12,6,6,0.5,0.5
Wednesday,2/7/24,7046.75,Rain,60,47,MT,29,6,23,0.206896552,0.793103448
Wednesday,2/7/24,7046.75,Rain,60,47,ST,4,2.5,1.5,0.625,0.375
Wednesday,2/7/24,7046.75,Rain,60,47,FW/WT,3,2,1,0.666666667,0.333333333
Wednesday,2/7/24,7046.75,Rain,60,47,Lemon,1,1,0,1,0
Wednesday,2/7/24,7046.75,Rain,60,47,Extras,27.5,20.5,7,0.745454545,0.254545455
Thursday,2/8/24,12488.69,None,58,45,BBC,2.5,2,0.5,0.8,0.2
Thursday,2/8/24,12488.69,None,58,45,WC,6,11,-5,1.833333333,-0.833333333
Thursday,2/8/24,12488.69,None,58,45,MT,6,7,-1,1.166666667,-0.166666667
Thursday,2/8/24,12488.69,None,58,45,ST,4.5,4,0.5,0.888888889,0.111111111
Thursday,2/8/24,12488.69,None,58,45,FW/WT,2,2,0,1,0
Thursday,2/8/24,12488.69,None,58,45,Lemon,1,1,0,1,0
Thursday,2/8/24,12488.69,None,58,45,Extras,20.5,19,1.5,0.926829268,0.073170732
Friday,2/9/24,20323.91,None,60,46,BBC,4.5,2,2.5,0.444444444,0.555555556
Friday,2/9/24,20323.91,None,60,46,WC,18,13,5,0.722222222,0.277777778
Friday,2/9/24,20323.91,None,60,46,MT,29,5,24,0.172413793,0.827586207
Friday,2/9/24,20323.91,None,60,46,ST,9,5,4,0.555555556,0.444444444
Friday,2/9/24,20323.91,None,60,46,FW/WT,6,4.5,1.5,0.75,0.25
Friday,2/9/24,20323.91,None,60,46,Lemon,2,1.5,0.5,0.75,0.25
Friday,2/9/24,20323.91,None,60,46,Extras,45,34,11,0.755555556,0.244444444
Saturday,2/10/24,25460.64,None,64,41,BBC,4.5,4,0.5,0.888888889,0.111111111
Saturday,2/10/24,25460.64,Chinese New Year,64,41,WC,22,22,0,1,0
Saturday,2/10/24,25460.64,Chinese New Year,64,41,MT,24,11.5,12.5,0.479166667,0.520833333
Saturday,2/10/24,25460.64,Chinese New Year,64,41,ST,10,7.5,2.5,0.75,0.25
Saturday,2/10/24,25460.64,Chinese New Year,64,41,FW/WT,5.5,5.5,0,1,0
Saturday,2/10/24,25460.64,Chinese New Year,64,41,Lemon,2,1.5,0.5,0.75,0.25
Saturday,2/10/24,25460.64,Chinese New Year,64,41,Extras,54,47,7,0.87037037,0.12962963
Sunday,2/11/24,22177.97,Super-Bowl,66,43,BBC,4.5,2.5,2,0.555555556,0.444444444
Sunday,2/11/24,22177.97,Super-Bowl,66,43,WC,24.5,18,6.5,0.734693878,0.265306122
Sunday,2/11/24,22177.97,Super-Bowl,66,43,MT,12.5,5,7.5,0.4,0.6
Sunday,2/11/24,22177.97,Super-Bowl,66,43,ST,8.5,4.5,4,0.529411765,0.470588235
Sunday,2/11/24,22177.97,Super-Bowl,66,43,FW/WT,6,3.5,2.5,0.583333333,0.416666667
Sunday,2/11/24,22177.97,Super-Bowl,66,43,Lemon,2,1.5,0.5,0.75,0.25
Sunday,2/11/24,22177.97,Super-Bowl,66,43,Extras,56.5,46,10.5,0.814159292,0.185840708
Monday,2/12/24,15520.31,Lincoln's Birthday,68,43,BBC,4,2,2,0.5,0.5
Monday,2/12/24,15520.31,Lincoln's Birthday,68,43,WC,18,14,4,0.777777778,0.222222222
Monday,2/12/24,15520.31,Lincoln's Birthday,68,43,MT,3.5,8.5,-5,2.428571429,-1.428571429
Monday,2/12/24,15520.31,Lincoln's Birthday,68,43,ST,8,4,4,0.5,0.5
Monday,2/12/24,15520.31,Lincoln's Birthday,68,43,FW/WT,6.5,4.5,2,0.692307692,0.307692308
Monday,2/12/24,15520.31,Lincoln's Birthday,68,43,Lemon,2,1.5,0.5,0.75,0.25
Monday,2/12/24,15520.31,Lincoln's Birthday,68,43,Extras,41.5,28.5,13,0.686746988,0.313253012
Tuesday,2/13/24,11189.44,None,65,42,BBC,3,1.5,1.5,0.5,0.5
Tuesday,2/13/24,11189.44,None,65,42,WC,12,9,3,0.75,0.25
Tuesday,2/13/24,11189.44,None,65,42,MT,15,3,12,0.2,0.8
Tuesday,2/13/24,11189.44,None,65,42,ST,6,3,3,0.5,0.5
Tuesday,2/13/24,11189.44,None,65,42,FW/WT,4,3.5,0.5,0.875,0.125
Tuesday,2/13/24,11189.44,None,65,42,Lemon,2,1,1,0.5,0.5
Tuesday,2/13/24,11189.44,None,65,42,Extras,32,24,8,0.75,0.25
Wednesday,2/14/24,16004.07,Valentines day,65,48,BBC,5.5,3.5,2,0.636363636,0.363636364
Wednesday,2/14/24,16004.07,Valentines day,65,48,WC,20,20,0,1,0
Wednesday,2/14/24,16004.07,Valentines day,65,48,MT,26,13,13,0.5,0.5
Wednesday,2/14/24,16004.07,Valentines day,65,48,ST,7,7,0,1,0
Wednesday,2/14/24,16004.07,Valentines day,65,48,FW/WT,4,4,0,1,0
Wednesday,2/14/24,16004.07,Valentines day,65,48,Lemon,2,2,0,1,0
Wednesday,2/14/24,16004.07,Valentines day,65,48,Extras,47,46,1,0.978723404,0.021276596
Thursday,2/15/24,14685.09,None,67,45,BBC,4,2.5,1.5,0.625,0.375
Thursday,2/15/24,14685.09,None,67,45,WC,16,14,2,0.875,0.125
Thursday,2/15/24,14685.09,None,67,45,MT,28,6,22,0.214285714,0.785714286
Thursday,2/15/24,14685.09,None,67,45,ST,4,3.5,0.5,0.875,0.125
Thursday,2/15/24,14685.09,None,67,45,FW/WT,4,2,2,0.5,0.5
